GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Gene.name
ENSG00000167359,11,5461800,5462744,13,4,356584,1.5822,0.056804,OR51I1
ENSG00000264017,6,89800665,89800959,7,2,354393,1.5821,0.056813,RN7SL336P
ENSG00000259738,15,59157205,59157502,11,4,317183,1.5819,0.05684,ZNF444P1
ENSG00000250147,4,54953093,54953950,3,2,355656,1.5817,0.056857,MORF4L2P1
ENSG00000252233,4,140715279,140715587,28,9,311085,1.5817,0.056863,RN7SKP253
ENSG00000255029,11,29540623,29574186,7,2,315156,1.5815,0.056877,CTD-3012A18.1
ENSG00000229060,9,28148209,28149234,11,4,356448,1.5814,0.056889,RP11-20P5.2
ENSG00000252731,1,204622230,204622314,84,16,341167,1.5812,0.056912,AL161793.1
ENSG00000248530,3,131245291,131246023,7,4,293175,1.5812,0.056913,RP11-517B11.2
ENSG00000226722,13,22446909,22452299,29,6,340528,1.581,0.056934,LINC00424
ENSG00000265507,2,87929274,87929353,50,12,290776,1.581,0.056934,MIR4435-1
ENSG00000205861,13,24463028,24466243,16,3,295940,1.581,0.056936,C1QTNF9B-AS1
ENSG00000224452,20,30758193,30758593,16,5,343017,1.5809,0.056955,RSL24D1P6
ENSG00000202297,10,94094220,94094321,4,1,356873,1.5808,0.056958,Y_RNA
ENSG00000233892,6,30154575,30156391,19,7,351569,1.5807,0.056973,PAIP1P1
ENSG00000237938,1,16046807,16063391,10,3,326022,1.5806,0.056983,RP11-288I21.1
ENSG00000232622,1,85101841,85102789,5,2,353859,1.5806,0.056984,RP11-484D4.3
ENSG00000183814,1,226418858,226497434,12,5,348991,1.5805,0.056996,LIN9
ENSG00000255006,11,120490643,120490976,7,2,355280,1.5805,0.057,TCEB1P22
ENSG00000272558,6,25984040,25999395,5,2,355064,1.5805,0.057,U91328.21
ENSG00000074416,3,127407905,127542093,304,37,329518,1.5804,0.057003,MGLL
ENSG00000164603,7,112459202,112579971,70,21,307151,1.5803,0.057016,C7orf60
ENSG00000252397,13,34403676,34403786,14,6,244740,1.5802,0.057031,RNU5A-4P
ENSG00000254370,8,28273041,28277572,5,2,340781,1.58,0.057057,RP11-181B11.1
ENSG00000087074,19,49375649,49379314,51,13,310601,1.5799,0.057067,PPP1R15A
ENSG00000272791,10,75390314,75391248,6,2,356254,1.5798,0.057071,RP11-464F9.22
ENSG00000230657,12,11460017,11463369,59,7,331483,1.5795,0.057105,PRB4
ENSG00000259047,14,43458404,43458686,23,4,328322,1.5792,0.057142,RP11-16O13.1
ENSG00000200256,11,75546260,75546368,11,1,356524,1.5792,0.057148,Y_RNA
ENSG00000251446,5,176153943,176166459,10,6,338411,1.5789,0.057174,RP11-375B1.2
ENSG00000254425,8,13766740,13767289,49,11,322614,1.5789,0.057177,RP11-480O10.2
ENSG00000278881,22,47511734,47513113,5,3,316155,1.5788,0.057192,NA
ENSG00000204704,6,29011990,29013017,12,3,330046,1.5785,0.057223,OR2W1
ENSG00000100890,14,35591753,35746820,84,19,346980,1.5785,0.057225,KIAA0391
ENSG00000255507,11,75514476,75526451,11,2,319551,1.5785,0.057227,RP11-535A19.2
ENSG00000229880,21,46095785,46098003,58,11,338074,1.5784,0.057233,IMMTP1
ENSG00000103175,16,84328252,84363457,18,11,291764,1.5781,0.05727,WFDC1
ENSG00000196850,12,110971050,111021125,26,10,329846,1.5777,0.05732,PPTC7
ENSG00000224045,9,138479848,138483821,277,66,307808,1.5774,0.057347,RP11-98L5.4
ENSG00000235374,21,46490867,46494080,24,8,307562,1.5771,0.057384,SSR4P1
ENSG00000153130,4,141178440,141306880,190,58,297948,1.5771,0.057388,SCOC
ENSG00000268412,2,26251077,26251481,5,2,354919,1.5768,0.057418,AC013449.1
ENSG00000261102,15,66707271,66707536,11,5,303062,1.5767,0.05743,ATP5J2P6
ENSG00000177628,1,155204243,155214490,133,31,317552,1.5766,0.057446,GBA
ENSG00000112486,6,167525295,167553184,125,29,334850,1.5765,0.057456,CCR6
ENSG00000233256,10,13457202,13465133,6,2,345093,1.5765,0.05746,RP11-445K13.2
ENSG00000228095,9,87219026,87219340,7,3,264457,1.5764,0.05747,RP11-361M4.1
ENSG00000095485,10,101992055,102027437,21,6,284477,1.5762,0.057493,CWF19L1
ENSG00000259732,15,59413233,59425449,15,3,271133,1.5761,0.057506,RP11-59H7.3
ENSG00000222985,14,65591070,65591260,4,2,211627,1.576,0.057511,RNU2-14P
ENSG00000179950,8,144898514,144912029,40,15,273081,1.5759,0.057522,PUF60
ENSG00000224484,7,57836678,57837227,17,4,314322,1.5759,0.057522,RP11-548K12.4
ENSG00000267238,19,28885758,28887335,25,4,356792,1.5757,0.057546,AC093074.1
ENSG00000245148,11,72411519,72416652,12,2,355248,1.5756,0.057558,ARAP1-AS2
ENSG00000264913,9,92112853,92112936,1,1,289726,1.5753,0.05759,AL590233.1
ENSG00000252369,14,83514923,83514984,9,3,351797,1.5746,0.057669,RNU7-51P
ENSG00000229646,6,14597745,14599921,59,12,341612,1.5746,0.05767,RP11-330A16.1
ENSG00000284291,7,57257285,57257933,11,4,322600,1.5746,0.057672,NA
ENSG00000257246,12,51518411,51519164,6,3,354457,1.5746,0.05768,RP11-416A17.6
ENSG00000265641,18,33514051,33514105,100,26,330673,1.5745,0.057685,MIR3929
ENSG00000229007,21,33869122,33869621,7,3,352935,1.574,0.057744,EXOSC3P1
ENSG00000280089,11,70551710,70552173,5,2,355478,1.5739,0.057758,NA
ENSG00000229521,13,77654646,77655325,5,2,340906,1.5736,0.057789,MYCBP2-AS2
ENSG00000244710,6,106731290,106731586,4,2,336435,1.5735,0.057802,RN7SL47P
ENSG00000173281,8,8993765,9009084,36,5,297424,1.5733,0.057826,PPP1R3B
ENSG00000114491,3,124449213,124468120,511,41,311028,1.573,0.057855,UMPS
ENSG00000279498,6,108680288,108681067,8,3,345658,1.5728,0.057877,NA
ENSG00000070729,16,57916244,58005020,212,49,313490,1.5726,0.057907,CNGB1
ENSG00000242423,16,58859795,58860272,5,3,226124,1.5725,0.057919,RP11-451N19.1
ENSG00000227999,21,45893606,45894980,5,2,343556,1.5725,0.05792,MTND5P1
ENSG00000172155,1,152769227,152770657,16,6,304554,1.5723,0.057938,LCE1D
ENSG00000162144,11,61116217,61129771,2,1,287685,1.5721,0.057959,CYB561A3
ENSG00000268863,16,30996808,30997533,2,1,347914,1.5716,0.058026,AC135048.1
ENSG00000254909,11,118876437,118876644,9,2,322941,1.5714,0.058047,RP11-110I1.5
ENSG00000250483,8,15663658,15664792,19,6,315655,1.5712,0.05807,PPM1AP1
ENSG00000201498,20,32971971,32972071,55,7,333209,1.5711,0.058078,Y_RNA
ENSG00000167183,17,46029333,46035244,8,3,319755,1.5706,0.058137,PRR15L
ENSG00000143627,1,155259630,155271225,47,10,308650,1.5706,0.058143,PKLR
ENSG00000132975,13,27329337,27334922,469,73,315533,1.5705,0.058144,GPR12
ENSG00000250855,4,112723957,112761042,32,4,155132,1.5705,0.058144,RP11-269F21.1
ENSG00000219547,6,81083732,81084286,10,3,353627,1.5704,0.058161,RPL17P25
ENSG00000250191,4,134495721,134496363,31,10,320085,1.5703,0.058172,RP11-285A15.1
ENSG00000078549,7,31092076,31151093,280,48,318178,1.57,0.058209,ADCYAP1R1
ENSG00000272134,17,62877209,62877299,151,30,336630,1.57,0.058213,RP11-927P21.8
ENSG00000119844,2,64751439,64820139,146,40,323884,1.5699,0.058214,AFTPH
ENSG00000233293,20,31148895,31161690,25,8,315128,1.5698,0.058232,RP11-410N8.3
ENSG00000201684,11,67129885,67130179,1,1,356990,1.5695,0.05827,RN7SKP239
ENSG00000200356,10,75038820,75038926,10,1,350068,1.5693,0.058291,RNU6-833P
ENSG00000137198,6,16238811,16295780,177,38,328817,1.5693,0.058293,GMPR
ENSG00000199574,15,66793588,66793656,12,5,356026,1.5691,0.058311,SNORD18C
ENSG00000088298,20,33703160,33735167,36,6,352029,1.5687,0.058356,EDEM2
ENSG00000261501,4,122791738,122794003,5,3,355249,1.5685,0.058379,RP11-63B13.1
ENSG00000240562,3,127208396,127209630,8,4,346060,1.5684,0.058396,RP11-59J16.2
ENSG00000227200,9,127025155,127028088,8,3,355476,1.5683,0.058409,RP11-121A14.3
ENSG00000264009,21,44547630,44547729,19,4,331053,1.5681,0.058429,AP001631.1
ENSG00000057468,1,76262567,76378923,166,24,314965,1.5679,0.058457,MSH4
ENSG00000198033,13,19747910,19755992,47,4,327133,1.5676,0.058486,TUBA3C
ENSG00000158473,1,158149737,158154686,309,23,343075,1.5675,0.058499,CD1D
ENSG00000250859,5,126847156,126848534,30,10,334859,1.5674,0.058512,HNRNPKP1
ENSG00000264071,2,4077271,4077549,35,10,341276,1.5673,0.058528,RN7SL531P
ENSG00000255727,12,15154767,15159617,8,4,354627,1.5672,0.058531,RP11-508P1.2
ENSG00000163064,2,119599747,119605254,546,59,333690,1.567,0.058561,EN1
ENSG00000221391,15,89081810,89081913,1,1,356992,1.5668,0.05858,AC013489.1
ENSG00000127948,7,75544397,75616173,129,25,288079,1.5664,0.058625,POR
ENSG00000105711,19,35521370,35531353,22,6,306937,1.5663,0.058636,SCN1B
ENSG00000153814,7,27870192,28220362,5,3,298861,1.5662,0.058651,JAZF1
ENSG00000183570,21,47063608,47362368,269,45,320789,1.5662,0.058654,PCBP3
ENSG00000279754,13,73973168,73973342,9,3,354973,1.566,0.058677,NA
ENSG00000256817,12,9308477,9308968,7,2,356630,1.5659,0.058691,TPT1P12
ENSG00000223684,9,21209188,21209778,21,3,342741,1.5658,0.058702,IFNWP18
ENSG00000216990,6,88008490,88010165,11,3,354877,1.5657,0.058708,HSPD1P10
ENSG00000238849,7,23934647,23934753,1,1,348724,1.5657,0.05871,snoU13
ENSG00000100101,22,38082421,38122510,131,29,325282,1.5657,0.058711,NOL12
ENSG00000011295,17,15902694,15932226,8,3,332395,1.5655,0.058728,TTC19
ENSG00000077458,11,95502106,95522955,138,31,326737,1.5655,0.058732,FAM76B
ENSG00000089692,12,6881685,6887619,71,12,315673,1.5655,0.058736,LAG3
ENSG00000232493,20,40176061,40176561,6,2,356668,1.5653,0.05876,RPL12P11
ENSG00000229906,13,52070156,52070387,14,8,288451,1.5651,0.058778,SNRPGP11
ENSG00000236319,17,53604325,53638938,137,19,333323,1.565,0.058789,CTD-2033D24.2
ENSG00000232298,1,24634046,24648391,6,3,352113,1.5647,0.058831,RP11-10N16.3
ENSG00000215394,14,19889386,19904890,159,20,303178,1.5644,0.05886,BMS1P18
ENSG00000141497,17,4643310,4649414,12,5,313088,1.5642,0.05889,ZMYND15
ENSG00000258459,14,20773889,20774970,8,3,346710,1.5641,0.058894,CTD-2292M16.7
ENSG00000227681,6,147981839,148275073,52,11,344457,1.564,0.058911,RP11-307P5.1
ENSG00000149573,11,118124118,118135251,20,5,324808,1.564,0.058912,MPZL2
ENSG00000110375,11,118827026,118829269,60,13,331971,1.5638,0.058937,UPK2
ENSG00000227890,2,203044020,203044694,5,2,355489,1.5637,0.058945,PSMA2P3
ENSG00000089060,12,113736564,113772925,153,22,331981,1.5636,0.058953,SLC8B1
ENSG00000214646,15,78233784,78236924,115,34,332629,1.5635,0.058967,RP11-114H24.4
ENSG00000227653,2,129276362,129276751,14,3,335366,1.5635,0.058972,ISCA1P6
ENSG00000125447,17,73232694,73258444,37,9,342644,1.5633,0.058987,GGA3
ENSG00000248878,5,31725646,31726009,11,4,343812,1.5633,0.058994,RP11-5N11.1
ENSG00000254503,19,17527840,17529097,15,5,341156,1.5631,0.05901,CTD-2521M24.4
ENSG00000252383,17,16002018,16002121,3,1,353736,1.5627,0.05906,RNU6-314P
ENSG00000233215,21,23381263,23470778,39,7,327071,1.5627,0.059066,AP000472.2
ENSG00000167916,17,38854243,38860002,109,19,302992,1.5626,0.05907,KRT24
ENSG00000143630,1,155247374,155259639,20,5,350153,1.5624,0.059092,HCN3
ENSG00000164972,9,34379017,34397830,14,6,326283,1.5624,0.059093,C9orf24
ENSG00000229886,7,65490113,65496531,87,24,332838,1.5624,0.059103,RP5-1132H15.3
ENSG00000221164,10,74885838,74885965,7,2,344720,1.5623,0.059107,SNORA11
ENSG00000113578,5,141971743,142077635,92,28,326016,1.5622,0.059122,FGF1
ENSG00000172201,6,19837617,19840915,300,44,327612,1.5619,0.059158,ID4
ENSG00000264091,11,71513631,71513695,1,1,349441,1.5618,0.05917,AP002495.1
ENSG00000235501,1,95393122,95428826,31,12,318328,1.5618,0.059172,RP4-639F20.1
ENSG00000264763,10,114393929,114394013,6,2,343929,1.5617,0.059178,MIR4295
ENSG00000126524,7,66452664,66460588,31,12,293309,1.5616,0.059193,SBDS
ENSG00000258529,11,111657010,111750149,11,4,342518,1.5615,0.059204,ALG9
ENSG00000165025,9,93564069,93660831,350,83,316861,1.5615,0.059207,SYK
ENSG00000137824,15,41028082,41048049,12,6,277287,1.5613,0.059227,RMDN3
ENSG00000241457,3,146307389,146308112,15,5,356993,1.5613,0.059229,PLSCR5-AS1
ENSG00000264733,16,12814178,12814228,9,2,313279,1.5607,0.0593,MIR4718
ENSG00000131620,11,69924408,70035634,348,74,317902,1.5606,0.059315,ANO1
ENSG00000066185,1,42896000,42921938,8,2,355441,1.5605,0.059324,ZMYND12
ENSG00000134874,13,96230456,96296957,41,12,318669,1.5604,0.059332,DZIP1
ENSG00000207362,10,102018328,102018434,6,3,307657,1.5602,0.059351,RNU6-422P
ENSG00000257316,12,33138772,33140004,287,26,313930,1.5602,0.059358,RP11-267D19.2
ENSG00000185909,3,49209044,49213919,6,2,356984,1.5601,0.059364,KLHDC8B
ENSG00000231610,2,6636009,6636930,11,3,312784,1.5601,0.059367,AC021021.1
ENSG00000122566,7,26229547,26240413,85,23,313626,1.5597,0.059415,HNRNPA2B1
ENSG00000255205,11,96871274,96871711,1,1,356720,1.5596,0.05943,MED28P5
ENSG00000227678,6,130454555,130467324,25,11,320480,1.5594,0.059456,RP11-73O6.3
ENSG00000198898,7,116502527,116562103,11,4,322589,1.5593,0.059462,CAPZA2
ENSG00000169509,1,152486978,152488486,13,2,329975,1.5592,0.059473,CRCT1
ENSG00000166159,12,1929433,1945918,79,16,324908,1.5592,0.05948,LRTM2
ENSG00000272880,1,181781840,181782396,12,4,331487,1.5591,0.059483,RP11-33M22.2
ENSG00000260094,13,81800000,81801118,25,3,315033,1.559,0.059502,LINC00564
ENSG00000229200,7,142099455,142099977,33,9,293085,1.5589,0.059515,TRBV7-8
ENSG00000173818,17,78388967,78411886,726,102,313952,1.5588,0.059522,ENDOV
ENSG00000157306,14,23980969,24029987,35,9,330944,1.5586,0.059546,RP11-66N24.4
ENSG00000110025,11,64794880,64808044,24,5,291548,1.5584,0.059566,SNX15
ENSG00000249131,5,139120934,139125808,2,1,321418,1.5584,0.059569,CTB-35F21.2
ENSG00000264729,17,16707941,16709021,1,1,348451,1.5582,0.05959,RP11-219A15.2
ENSG00000264387,13,55748589,55748683,10,4,355612,1.558,0.059613,MIR5007
ENSG00000100209,22,29138019,29153503,4,2,206457,1.558,0.059622,HSCB
ENSG00000172922,11,65485144,65488418,45,16,319468,1.5579,0.05963,RNASEH2C
ENSG00000239335,12,66524531,66528229,8,2,321163,1.5576,0.05966,RP11-745O10.2
ENSG00000235777,1,98262477,98263622,25,10,279571,1.5575,0.059673,DPYD-AS2
ENSG00000200241,2,86387079,86387189,4,2,285203,1.5575,0.05968,Y_RNA
ENSG00000163281,4,44703885,44728612,33,5,343305,1.5573,0.059701,GNPDA2
ENSG00000241749,12,66151800,66220777,10,6,299656,1.5572,0.059716,RPSAP52
ENSG00000239571,2,89975669,89976489,18,5,289963,1.5569,0.059747,IGKV2D-30
ENSG00000202224,18,2621089,2621200,39,16,335363,1.5568,0.059757,Y_RNA
ENSG00000161996,16,699325,717833,36,3,289919,1.5568,0.059763,WDR90
ENSG00000255243,11,26210670,26229894,14,4,325836,1.5567,0.059776,CTD-2507G9.1
ENSG00000217801,1,995114,1004735,17,8,222523,1.5564,0.059801,RP11-465B22.3
ENSG00000163554,1,158580496,158656488,58,18,324566,1.5564,0.059812,SPTA1
ENSG00000254598,11,11373489,11374904,11,4,294274,1.5561,0.059838,CSNK2A3
ENSG00000216027,4,61529667,61529756,1,1,356998,1.5561,0.05984,AC095061.1
ENSG00000231754,6,21521909,21524014,35,10,329605,1.556,0.059855,RP11-204E9.1
ENSG00000280270,3,187100889,187102637,47,8,323574,1.556,0.059858,NA
ENSG00000222713,6,117622618,117622921,10,4,346753,1.5559,0.059864,RN7SKP51
ENSG00000233832,10,39076135,39076239,14,4,271457,1.5558,0.059875,RP11-96F8.1
ENSG00000278255,12,2326628,2327086,5,2,285740,1.5555,0.059918,NA
ENSG00000178473,10,5406972,5416655,19,5,322943,1.5553,0.059941,UCN3
ENSG00000207162,15,64963462,64963568,5,3,298678,1.5551,0.059956,RNU6-549P
ENSG00000249679,4,186392670,186393417,10,2,338345,1.5551,0.059962,RP11-279O9.4
ENSG00000251025,4,181494617,181495180,11,4,328132,1.555,0.059968,RP11-751A18.1
ENSG00000279983,5,140602944,140625429,7,4,343874,1.555,0.059977,NA
ENSG00000153303,6,168456425,168479839,95,19,331176,1.5547,0.060011,FRMD1
ENSG00000272745,7,7659503,7660174,51,15,260407,1.5546,0.060018,RP5-1007H16.1
ENSG00000173464,14,21051718,21056193,47,13,318252,1.5546,0.060022,RNASE11
ENSG00000229502,6,158293603,158296242,10,4,318533,1.5545,0.060028,RP11-52J3.2
ENSG00000008197,6,50681541,50740701,23,8,326004,1.5543,0.060054,TFAP2D
ENSG00000267114,19,45453301,45457264,22,3,308120,1.5542,0.060063,CTB-129P6.11
ENSG00000232676,1,79986765,79987888,8,2,341221,1.5541,0.060084,ADH5P2
ENSG00000187608,1,936518,949921,114,37,288212,1.5539,0.060099,ISG15
ENSG00000239600,11,115821823,115822209,10,2,320664,1.5539,0.060107,AP000797.2
ENSG00000201325,3,137236976,137237097,21,8,321765,1.5538,0.060121,RNA5SP142
ENSG00000144290,2,162480845,162841792,107,19,319590,1.5537,0.060131,SLC4A10
ENSG00000143590,1,155051348,155060014,66,14,327829,1.5535,0.06015,EFNA3
ENSG00000271227,6,52553459,52553796,10,5,309070,1.5534,0.060168,RP1-152L7.8
ENSG00000247699,5,159622751,159631833,33,8,328252,1.5533,0.06017,CTB-127C13.1
ENSG00000266685,3,75418410,75418497,1,1,286429,1.5533,0.06017,AC139453.1
ENSG00000227852,9,35592783,35592948,119,22,337459,1.5532,0.06019,RP11-156G14.6
ENSG00000174325,2,189598882,189654831,17,4,356187,1.5532,0.060191,DIRC1
ENSG00000267437,19,37619581,37632542,9,3,354709,1.5529,0.060227,CTC-454I21.4
ENSG00000170190,17,73083822,73102257,80,22,334029,1.5526,0.060256,SLC16A5
ENSG00000199458,6,121775127,121775267,9,4,352463,1.5524,0.060284,RNU4-35P
ENSG00000222698,22,41441501,41441595,9,3,355903,1.5524,0.060288,Y_RNA
ENSG00000271576,1,84542014,84543614,3,2,334673,1.5523,0.06029,RP11-486G15.2
ENSG00000236638,7,62723443,62723834,161,23,313726,1.5521,0.060314,RP5-905H7.4
ENSG00000223984,10,21913521,21915215,6,3,344321,1.5521,0.060319,HNRNPRP1
ENSG00000250504,4,145493390,145494135,29,10,314544,1.5521,0.060321,KRT18P51
ENSG00000275852,20,56578960,56579704,11,3,325354,1.552,0.060327,NA
ENSG00000226411,7,63159768,63160819,136,26,300333,1.552,0.060328,CTD-2526L21.2
ENSG00000267398,19,2874948,2875590,2,1,318639,1.5518,0.060352,AC006130.4
ENSG00000243806,5,94161666,94162399,6,3,355463,1.5516,0.060373,RPL7P18
ENSG00000231718,1,199117726,199362435,46,15,341292,1.5515,0.06039,RP11-382E9.1
ENSG00000255575,12,120494839,120494984,6,2,355813,1.5514,0.060408,RP1-267D11.1
ENSG00000187187,19,40502943,40526948,22,4,282739,1.5513,0.060417,ZNF546
ENSG00000238374,5,145624754,145624816,2,1,356577,1.551,0.060454,RNU7-180P
ENSG00000254974,11,74196625,74197096,11,4,322876,1.5508,0.06047,RP11-702H23.2
ENSG00000267808,19,52102542,52103723,15,5,333289,1.5507,0.06049,AC018755.17
ENSG00000166348,10,75257296,75385408,196,10,329846,1.5505,0.060514,USP54
ENSG00000233997,21,23119293,23169735,17,5,336915,1.5505,0.060515,AP000475.2
ENSG00000159871,19,44300081,44324786,49,9,323232,1.5504,0.060519,LYPD5
ENSG00000152684,5,52083774,52099880,23,6,310399,1.5503,0.060535,PELO
ENSG00000235972,6,150361683,150363169,7,2,354643,1.5501,0.060554,RP11-472G23.10
ENSG00000233006,5,131646978,131705608,57,7,344474,1.55,0.060576,AC034220.3
ENSG00000101363,20,35918041,35945663,121,20,337157,1.5498,0.060592,MANBAL
ENSG00000100941,14,39644387,39652422,16,6,356509,1.5498,0.060596,PNN
ENSG00000204348,6,31937587,31940069,12,6,348885,1.5496,0.060615,DXO
ENSG00000240356,2,114368079,114384667,180,28,322428,1.5495,0.060632,RPL23AP7
ENSG00000280543,8,131094984,131097014,15,7,328373,1.5493,0.060658,NA
ENSG00000273582,16,29236915,29237669,10,3,320996,1.5492,0.060666,NA
ENSG00000279443,1,28870972,28873054,5,2,340926,1.5491,0.060685,NA
ENSG00000241451,12,22875163,22875403,8,2,355870,1.549,0.060691,RPS27P22
ENSG00000232190,16,87091390,87097597,223,38,328260,1.549,0.060696,RP11-134D3.1
ENSG00000228043,2,139175854,139259268,9,5,333783,1.5489,0.060707,AC097721.2
ENSG00000265214,7,63081468,63081547,35,10,252574,1.5487,0.060724,MIR4283-1
ENSG00000186704,7,76607934,76633625,88,29,328366,1.5487,0.060727,DTX2P1
ENSG00000188868,19,12428291,12444534,25,6,307770,1.5486,0.060737,ZNF563
ENSG00000231484,7,57888037,57896752,2,1,174362,1.5483,0.060776,RP11-548K12.12
ENSG00000234300,22,45002819,45021299,295,59,311443,1.5481,0.060798,LINC00229
ENSG00000261351,15,66780996,66784447,9,4,286074,1.5481,0.060799,CTD-3185P2.1
ENSG00000065000,19,2100987,2151556,131,21,311837,1.548,0.060812,AP3D1
ENSG00000228189,9,91242104,91267075,20,5,349050,1.5479,0.060825,RP13-60M5.2
ENSG00000226446,1,120428927,120429550,19,7,338694,1.5478,0.060839,NOTCH2P1
ENSG00000215146,10,42827314,42863422,391,38,318312,1.5477,0.060851,RP11-313J2.1
ENSG00000275713,6,26251879,26253938,33,6,313067,1.5475,0.060869,NA
ENSG00000054967,11,73087309,73108517,16,2,350736,1.5474,0.060888,RELT
ENSG00000170175,17,7348380,7361026,16,5,311715,1.5473,0.060893,CHRNB1
ENSG00000267594,19,15871051,15890719,70,20,336943,1.5473,0.060901,CYP4F24P
ENSG00000181518,11,123776853,123778183,23,3,331808,1.5469,0.060938,OR8D4
ENSG00000249675,4,167309853,167447271,27,5,236721,1.5469,0.06094,RP11-217C7.1
ENSG00000151067,12,2162464,2807116,1035,134,325797,1.5469,0.060944,CACNA1C
ENSG00000254812,8,144714241,144715926,12,6,339918,1.5468,0.060957,RP11-661A12.12
ENSG00000266042,17,20429415,20429523,5,2,116201,1.5467,0.060973,AC015818.6
ENSG00000231246,1,112719856,112903150,83,19,335791,1.5465,0.060997,RP5-965F6.2
ENSG00000115464,2,61414598,61697904,132,29,326243,1.5464,0.061006,USP34
ENSG00000278337,13,19746913,19747065,24,5,324647,1.5456,0.0611,NA
ENSG00000259731,15,39048753,39051614,315,29,338682,1.5455,0.061116,RP11-326N17.1
ENSG00000223944,1,37728340,37790701,83,15,329655,1.5453,0.061132,RP5-1180C18.1
ENSG00000231747,2,113379386,113379744,7,4,354354,1.5453,0.061134,AC079922.2
ENSG00000101435,20,23545369,23549386,102,13,336938,1.5453,0.06114,CST9L
ENSG00000254454,11,62138618,62140640,99,27,313272,1.5449,0.06118,RCC2P6
ENSG00000182450,11,64058797,64067503,14,6,334458,1.5449,0.061189,KCNK4
ENSG00000234732,2,162787709,162787976,8,2,355484,1.5448,0.061196,RPEP5
ENSG00000213620,2,31513628,31514470,7,2,345233,1.5448,0.061198,AL121657.4
ENSG00000206579,8,56014949,56454613,117,35,346149,1.5447,0.061213,XKR4
ENSG00000008282,7,105730949,105753022,21,6,338191,1.5444,0.061243,SYPL1
ENSG00000105605,19,54412589,54447195,46,15,304026,1.5444,0.061245,CACNG7
ENSG00000010704,6,26087509,26098571,67,13,329710,1.5443,0.061252,HFE
ENSG00000127914,7,91570181,91739987,24,2,352480,1.5443,0.061255,AKAP9
ENSG00000233820,9,99488172,99489751,4,2,282001,1.5441,0.061288,RP11-535M15.2
ENSG00000269130,19,52063375,52063843,8,3,268761,1.5439,0.061311,SIGLEC28P
ENSG00000232994,2,203904831,203905622,9,3,352649,1.5438,0.06132,RPL7P14
ENSG00000279200,17,17519357,17521059,11,5,336985,1.5435,0.061351,NA
